device_sk,device_id,device_name,device_label,device_type,additional_info,device_data,customer_id,tenant_id,firmware_id,software_id,external_id,device_profile_id,device_profile_name,device_profile_description,transport_type,provision_type,device_profile_is_default,created_at,_dbt_loaded_at
dsk_55e98b43010cadc3,fc7c515b-b91f-49e5-b56b-5a9ff37f2c3b,BMS_LIGHTING_CIRCUIT_02190,BMS_LIGHTING_CIRCUIT_02190,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_85def0d60a665bef,36b638b6-17e9-4613-8a67-18ec8cf665c5,BMS_LIGHTING_CIRCUIT_02191,BMS_LIGHTING_CIRCUIT_02191,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_fb4915c970905a4a,2fa40dd7-5639-493f-b435-9bda12563550,BMS_LIGHTING_CIRCUIT_02192,BMS_LIGHTING_CIRCUIT_02192,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_514e31d34f68c01e,d17fcc75-eb67-4908-bc63-c3a90460967a,BMS_LIGHTING_CIRCUIT_02193,BMS_LIGHTING_CIRCUIT_02193,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_8b1bc3b50fd9e521,a026ed91-68e5-481f-ac9f-688ddafc187d,BMS_LIGHTING_CIRCUIT_02194,BMS_LIGHTING_CIRCUIT_02194,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_aaa91210d7124330,0242fa07-78f1-4579-96a7-7195a338a6a3,BMS_LIGHTING_CIRCUIT_02195,BMS_LIGHTING_CIRCUIT_02195,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_f89456023a1c04f1,de165979-c9cb-43b8-9176-b35a2c556f61,BMS_LIGHTING_CIRCUIT_02196,BMS_LIGHTING_CIRCUIT_02196,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_149ac4ec7662d001,f4bdb563-4fa8-4288-9e35-d4c4b9e07d00,BMS_LIGHTING_CIRCUIT_02197,BMS_LIGHTING_CIRCUIT_02197,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_983be82f8aa8e378,dd286d00-5ba4-4c89-bb7d-27d92d492fe4,BMS_LIGHTING_CIRCUIT_02198,BMS_LIGHTING_CIRCUIT_02198,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_085b73571eda3fff,4d6eb345-54ab-420f-97d9-f5ddc2cab733,BMS_LIGHTING_CIRCUIT_02199,BMS_LIGHTING_CIRCUIT_02199,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_483fc57848c1adf7,fba3e1b2-1652-4755-96fe-422dd750033e,BMS_LIGHTING_CIRCUIT_02200,BMS_LIGHTING_CIRCUIT_02200,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b71287e8a6fb057d,1c1e2511-446a-4092-a3f8-1ec265c854b1,BMS_LIGHTING_CIRCUIT_02201,BMS_LIGHTING_CIRCUIT_02201,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_5f91e72168ad54af,7e8e78b0-bbea-4a40-acf7-faff3a405704,BMS_LIGHTING_CIRCUIT_02202,BMS_LIGHTING_CIRCUIT_02202,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_f118a4e9ab2dbd24,0b1084c9-fb43-4268-98bf-403ded0dde21,BMS_LIGHTING_CIRCUIT_02203,BMS_LIGHTING_CIRCUIT_02203,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_e4953f03259fa0ed,27302b5c-406e-44d3-87fa-09d43a75985f,BMS_LIGHTING_CIRCUIT_02204,BMS_LIGHTING_CIRCUIT_02204,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_ca21273e78310e1c,6df9886c-4604-44fb-ab8f-c95a0c172c24,BMS_LIGHTING_CIRCUIT_02205,BMS_LIGHTING_CIRCUIT_02205,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_0ffa2369c26f5631,7aa565af-5d90-47a2-97c8-42fd75cae8ef,BMS_LIGHTING_CIRCUIT_02206,BMS_LIGHTING_CIRCUIT_02206,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_cefad9522ee16761,712e1e24-5df0-4267-8a92-9b458c658c85,BMS_LIGHTING_CIRCUIT_02207,BMS_LIGHTING_CIRCUIT_02207,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_82416f1cdf4d1eed,4d4bc297-6fe4-4cf0-81bb-8bb99ba70aa6,BMS_LIGHTING_CIRCUIT_02208,BMS_LIGHTING_CIRCUIT_02208,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_e7dbd8a8e3aa3e5c,09aa29be-f109-4095-9652-ac0ae560d8e4,BMS_LIGHTING_CIRCUIT_02209,BMS_LIGHTING_CIRCUIT_02209,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_579879b2643c9701,8fcae99c-5bf2-4464-8a46-b5c40404a3c4,BMS_LIGHTING_CIRCUIT_02210,BMS_LIGHTING_CIRCUIT_02210,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_aeb9419726e881d2,175a39ba-a5ae-4eb7-addd-1ad5b4ca03a6,BMS_LIGHTING_CIRCUIT_02211,BMS_LIGHTING_CIRCUIT_02211,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_411d18f8ae0b8d32,1308057c-62a4-4455-98e6-83b950c15a85,BMS_LIGHTING_CIRCUIT_02212,BMS_LIGHTING_CIRCUIT_02212,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_ab956ab2b610de90,8ab803de-3d52-4999-a973-9ba9d5b5aeca,BMS_LIGHTING_CIRCUIT_02213,BMS_LIGHTING_CIRCUIT_02213,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_61dc14115c8935c8,16edfd65-3d2a-4fce-82d5-489eecb55cdc,BMS_LIGHTING_CIRCUIT_02214,BMS_LIGHTING_CIRCUIT_02214,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_adc5ba560007db6f,b890f7f6-9339-4906-85b6-239014c36fbe,BMS_LIGHTING_CIRCUIT_02215,BMS_LIGHTING_CIRCUIT_02215,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_cd0adea7e17d9b31,b05449a0-1a76-47d3-a582-3c0e58cbd434,BMS_LIGHTING_CIRCUIT_02216,BMS_LIGHTING_CIRCUIT_02216,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_d3cebb8fdaab8057,e14dce2b-402e-4a3c-8b73-25a857456a07,BMS_LIGHTING_CIRCUIT_02217,BMS_LIGHTING_CIRCUIT_02217,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_2a0f6a7198ab1aab,468a4027-e72f-46cf-b893-b4010bf4a2e6,BMS_LIGHTING_CIRCUIT_02218,BMS_LIGHTING_CIRCUIT_02218,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_5826ddbb64bc8521,f9099aef-210f-4f44-8ff2-2198b486ca86,BMS_LIGHTING_CIRCUIT_02219,BMS_LIGHTING_CIRCUIT_02219,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_621a123a4ec249d4,6edff2b3-4258-4db4-ab9b-e0637d7151e6,BMS_LIGHTING_CIRCUIT_02220,BMS_LIGHTING_CIRCUIT_02220,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_9eb99a8ab06edafb,8938b258-4a60-4d1d-9d43-6c3271f7138e,BMS_LIGHTING_CIRCUIT_02221,BMS_LIGHTING_CIRCUIT_02221,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_0c68335c8e7aadd3,e1d8797b-c2ca-4f66-b4b7-483383534316,BMS_LIGHTING_CIRCUIT_02222,BMS_LIGHTING_CIRCUIT_02222,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_54beecb6814f0489,5763f710-c79d-40cf-b5d8-67cb64436203,BMS_LIGHTING_CIRCUIT_02223,BMS_LIGHTING_CIRCUIT_02223,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_3fb6bb868c47c4c9,2783a727-a070-4b32-a637-a12100964832,BMS_LIGHTING_CIRCUIT_02224,BMS_LIGHTING_CIRCUIT_02224,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_f791e5325a2fb7ac,c006ab31-48e1-4228-9661-ffc0a5303ab7,BMS_LIGHTING_CIRCUIT_02225,BMS_LIGHTING_CIRCUIT_02225,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_85dc744cc91dbb43,d23c12d8-211f-4e7b-8745-9f462c531d01,BMS_LIGHTING_CIRCUIT_02226,BMS_LIGHTING_CIRCUIT_02226,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_f959eb9288f6a9d7,f2a95e8f-c588-471e-919c-55c834e88315,BMS_LIGHTING_CIRCUIT_02227,BMS_LIGHTING_CIRCUIT_02227,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_d1af6bc5b934c13e,1e51d7d9-4161-4ada-9905-e612419bcc41,BMS_LIGHTING_CIRCUIT_02228,BMS_LIGHTING_CIRCUIT_02228,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_1d0aa11e98052641,50238a3e-b3d7-438c-9f60-ac1fdd0713e3,BMS_LIGHTING_CIRCUIT_02229,BMS_LIGHTING_CIRCUIT_02229,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_2af4712179058146,b9920e3f-5341-487f-a6ab-19db2cdeafb7,BMS_LIGHTING_CIRCUIT_02230,BMS_LIGHTING_CIRCUIT_02230,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_f00580a38d62ace1,558fc72b-b3b5-432c-9cf4-321cacdc1ea5,BMS_LIGHTING_CIRCUIT_02231,BMS_LIGHTING_CIRCUIT_02231,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_bea7306be7ff6101,d9681546-4dd2-4a3f-9db0-d59d9c1387e8,BMS_LIGHTING_CIRCUIT_02232,BMS_LIGHTING_CIRCUIT_02232,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_1f5df16ef9c82a18,c2d7407a-349b-486a-ac33-36f69761c781,BMS_LIGHTING_CIRCUIT_02233,BMS_LIGHTING_CIRCUIT_02233,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_872397d6ea9a602a,c405e0b1-2805-4f4c-9447-b1722fe3cbef,BMS_LIGHTING_CIRCUIT_02234,BMS_LIGHTING_CIRCUIT_02234,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_3c2d05d476824f94,96839f92-64b5-4fd9-9c14-e4a966014b3f,BMS_LIGHTING_CIRCUIT_02235,BMS_LIGHTING_CIRCUIT_02235,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_ae5710434e9ab790,87b4c151-b165-454c-a6c4-3b78a1fbf3af,BMS_LIGHTING_CIRCUIT_02236,BMS_LIGHTING_CIRCUIT_02236,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
